"job_id","job_title","salary_year_avg","company_name","skills"
7593,"Staff Data Engineer (Greater NYC Area, NY or Remote)","192500.0","Integral Ad Science","kafka"
1050580,"Big Data Engineer, Blockchain","192500.0","Nexo","python"
1050580,"Big Data Engineer, Blockchain","192500.0","Nexo","aws"
56119,"Data Engineer - Web3","192500.0","Jobot","solidity"
56119,"Data Engineer - Web3","192500.0","Jobot","postgresql"
56119,"Data Engineer - Web3","192500.0","Jobot","elasticsearch"
56119,"Data Engineer - Web3","192500.0","Jobot","bigquery"
56119,"Data Engineer - Web3","192500.0","Jobot","airflow"
826039,"Data Engineer","192000.0","Genome Medical","python"
826039,"Data Engineer","192000.0","Genome Medical","kafka"
826039,"Data Engineer","192000.0","Genome Medical","linux"
826039,"Data Engineer","192000.0","Genome Medical","looker"
826039,"Data Engineer","192000.0","Genome Medical","docker"
810479,"Staff Data Engineer - Marketing Analytics - 100% Remote","190000.0","Motion Recruitment","sql"
810479,"Staff Data Engineer - Marketing Analytics - 100% Remote","190000.0","Motion Recruitment","python"
41139,"Lead Data Engineer - Crypto","190000.0","Intelletec","python"
41139,"Lead Data Engineer - Crypto","190000.0","Intelletec","aws"
41139,"Lead Data Engineer - Crypto","190000.0","Intelletec","spark"
41139,"Lead Data Engineer - Crypto","190000.0","Intelletec","kafka"
305586,"Data Engineer","190000.0","FirstParty","sql"
305586,"Data Engineer","190000.0","FirstParty","python"
305586,"Data Engineer","190000.0","FirstParty","r"
305586,"Data Engineer","190000.0","FirstParty","aws"
305586,"Data Engineer","190000.0","FirstParty","airflow"
305586,"Data Engineer","190000.0","FirstParty","matplotlib"
305586,"Data Engineer","190000.0","FirstParty","plotly"
305586,"Data Engineer","190000.0","FirstParty","ggplot2"
305586,"Data Engineer","190000.0","FirstParty","linux"
305586,"Data Engineer","190000.0","FirstParty","tableau"
305586,"Data Engineer","190000.0","FirstParty","looker"
194545,"Lead Data Engineer","190000.0","Storm3","python"
194545,"Lead Data Engineer","190000.0","Storm3","scala"
194545,"Lead Data Engineer","190000.0","Storm3","ruby"
194545,"Lead Data Engineer","190000.0","Storm3","azure"
194545,"Lead Data Engineer","190000.0","Storm3","databricks"
194545,"Lead Data Engineer","190000.0","Storm3","spark"
194545,"Lead Data Engineer","190000.0","Storm3","kafka"
194545,"Lead Data Engineer","190000.0","Storm3","ruby"
271388,"Principal, Data Engineering","188000.0","T-Mobile","aws"
271388,"Principal, Data Engineering","188000.0","T-Mobile","redshift"
271388,"Principal, Data Engineering","188000.0","T-Mobile","aurora"
242175,"Data Engineer","187500.0","Seamless Migration LLC","sql"
242175,"Data Engineer","187500.0","Seamless Migration LLC","java"
242175,"Data Engineer","187500.0","Seamless Migration LLC","azure"
242175,"Data Engineer","187500.0","Seamless Migration LLC","aws"
242175,"Data Engineer","187500.0","Seamless Migration LLC","spark"
242175,"Data Engineer","187500.0","Seamless Migration LLC","hadoop"
242175,"Data Engineer","187500.0","Seamless Migration LLC","power bi"
242175,"Data Engineer","187500.0","Seamless Migration LLC","flow"
127198,"Lead Data Engineer","187500.0","Motion Recruitment","python"
127198,"Lead Data Engineer","187500.0","Motion Recruitment","go"
127198,"Lead Data Engineer","187500.0","Motion Recruitment","databricks"
127198,"Lead Data Engineer","187500.0","Motion Recruitment","aws"
127198,"Lead Data Engineer","187500.0","Motion Recruitment","spark"
127198,"Lead Data Engineer","187500.0","Motion Recruitment","airflow"
127198,"Lead Data Engineer","187500.0","Motion Recruitment","kafka"
127198,"Lead Data Engineer","187500.0","Motion Recruitment","kubernetes"
127198,"Lead Data Engineer","187500.0","Motion Recruitment","docker"
1180935,"Lead Data Engineer - NFT Marketplace","187500.0","Intelletec","python"
1180935,"Lead Data Engineer - NFT Marketplace","187500.0","Intelletec","spark"
1180935,"Lead Data Engineer - NFT Marketplace","187500.0","Intelletec","kafka"
163416,"Data Engineer","187500.0","zenapse","neo4j"
163416,"Data Engineer","187500.0","zenapse","kafka"
291450,"Data Engineer","187500.0","zenapse","neo4j"
291450,"Data Engineer","187500.0","zenapse","kafka"
111233,"Data Engineer Data & Analytics 1413144","186500.0","Cisco","sql"
111233,"Data Engineer Data & Analytics 1413144","186500.0","Cisco","python"
111233,"Data Engineer Data & Analytics 1413144","186500.0","Cisco","java"
111233,"Data Engineer Data & Analytics 1413144","186500.0","Cisco","perl"
111233,"Data Engineer Data & Analytics 1413144","186500.0","Cisco","snowflake"
111233,"Data Engineer Data & Analytics 1413144","186500.0","Cisco","gcp"
111233,"Data Engineer Data & Analytics 1413144","186500.0","Cisco","tableau"
111233,"Data Engineer Data & Analytics 1413144","186500.0","Cisco","looker"
111233,"Data Engineer Data & Analytics 1413144","186500.0","Cisco","git"
111233,"Data Engineer Data & Analytics 1413144","186500.0","Cisco","jenkins"
111233,"Data Engineer Data & Analytics 1413144","186500.0","Cisco","bitbucket"
111233,"Data Engineer Data & Analytics 1413144","186500.0","Cisco","jira"
111233,"Data Engineer Data & Analytics 1413144","186500.0","Cisco","confluence"
560356,"Data Engineer - 100% REMOTE","185000.0","Jobot","sql"
560356,"Data Engineer - 100% REMOTE","185000.0","Jobot","python"
560356,"Data Engineer - 100% REMOTE","185000.0","Jobot","c#"
560356,"Data Engineer - 100% REMOTE","185000.0","Jobot","git"
560356,"Data Engineer - 100% REMOTE","185000.0","Jobot","jenkins"
560356,"Data Engineer - 100% REMOTE","185000.0","Jobot","jira"
896012,"Data Infrastructure Engineer","185000.0","Harrison Clarke","python"
896012,"Data Infrastructure Engineer","185000.0","Harrison Clarke","golang"
896012,"Data Infrastructure Engineer","185000.0","Harrison Clarke","azure"
896012,"Data Infrastructure Engineer","185000.0","Harrison Clarke","aws"
896012,"Data Infrastructure Engineer","185000.0","Harrison Clarke","bigquery"
896012,"Data Infrastructure Engineer","185000.0","Harrison Clarke","snowflake"
896012,"Data Infrastructure Engineer","185000.0","Harrison Clarke","gcp"
896012,"Data Infrastructure Engineer","185000.0","Harrison Clarke","airflow"
896012,"Data Infrastructure Engineer","185000.0","Harrison Clarke","kafka"
896012,"Data Infrastructure Engineer","185000.0","Harrison Clarke","jupyter"
896012,"Data Infrastructure Engineer","185000.0","Harrison Clarke","terraform"
896012,"Data Infrastructure Engineer","185000.0","Harrison Clarke","kubernetes"
896012,"Data Infrastructure Engineer","185000.0","Harrison Clarke","docker"
896012,"Data Infrastructure Engineer","185000.0","Harrison Clarke","ansible"
1266110,"Customer-Facing Data Engineer (Tech Lead & Senior Engineer)","185000.0","High Country Tech Search","sql"
1266110,"Customer-Facing Data Engineer (Tech Lead & Senior Engineer)","185000.0","High Country Tech Search","python"
1266110,"Customer-Facing Data Engineer (Tech Lead & Senior Engineer)","185000.0","High Country Tech Search","databricks"
1266110,"Customer-Facing Data Engineer (Tech Lead & Senior Engineer)","185000.0","High Country Tech Search","snowflake"
1266110,"Customer-Facing Data Engineer (Tech Lead & Senior Engineer)","185000.0","High Country Tech Search","airflow"
423137,"Senior Software Engineer - Data Engineering","182500.0","Frame AI","sql"
423137,"Senior Software Engineer - Data Engineering","182500.0","Frame AI","python"
423137,"Senior Software Engineer - Data Engineering","182500.0","Frame AI","aws"
423137,"Senior Software Engineer - Data Engineering","182500.0","Frame AI","react"
423137,"Senior Software Engineer - Data Engineering","182500.0","Frame AI","terminal"
61571,"Data Engineer / Data Warehouse Developer (Remote)","182500.0","Crusoe Energy Systems LLC","bigquery"
61571,"Data Engineer / Data Warehouse Developer (Remote)","182500.0","Crusoe Energy Systems LLC","airflow"
61571,"Data Engineer / Data Warehouse Developer (Remote)","182500.0","Crusoe Energy Systems LLC","looker"
265510,"Data Engineer","180000.0","Forsyth Barnes","sql"
265510,"Data Engineer","180000.0","Forsyth Barnes","python"
265510,"Data Engineer","180000.0","Forsyth Barnes","sql server"
265510,"Data Engineer","180000.0","Forsyth Barnes","oracle"
265510,"Data Engineer","180000.0","Forsyth Barnes","tableau"
265510,"Data Engineer","180000.0","Forsyth Barnes","ssis"
125643,"Principal Data Engineer, AdSmart (Greater NYC Area, NY or Remote)","180000.0","NBCUniversal","sql"
125643,"Principal Data Engineer, AdSmart (Greater NYC Area, NY or Remote)","180000.0","NBCUniversal","nosql"
125643,"Principal Data Engineer, AdSmart (Greater NYC Area, NY or Remote)","180000.0","NBCUniversal","scala"
125643,"Principal Data Engineer, AdSmart (Greater NYC Area, NY or Remote)","180000.0","NBCUniversal","java"
125643,"Principal Data Engineer, AdSmart (Greater NYC Area, NY or Remote)","180000.0","NBCUniversal","spark"
125643,"Principal Data Engineer, AdSmart (Greater NYC Area, NY or Remote)","180000.0","NBCUniversal","kafka"
125643,"Principal Data Engineer, AdSmart (Greater NYC Area, NY or Remote)","180000.0","NBCUniversal","kubernetes"
125643,"Principal Data Engineer, AdSmart (Greater NYC Area, NY or Remote)","180000.0","NBCUniversal","docker"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","sql"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","python"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","scala"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","java"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","mongo"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","dynamodb"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","aws"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","redshift"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","aurora"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","spark"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","pandas"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","pyspark"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","airflow"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","hadoop"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","kafka"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","node"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","kubernetes"
245010,"$180k/YR - Data Engineer 100%Remote","180000.0","Lorien","bitbucket"
25160,"Staff Data Engineer","180000.0","GOBankingRates","sql"
25160,"Staff Data Engineer","180000.0","GOBankingRates","python"
25160,"Staff Data Engineer","180000.0","GOBankingRates","aws"
25160,"Staff Data Engineer","180000.0","GOBankingRates","spark"
25160,"Staff Data Engineer","180000.0","GOBankingRates","kafka"
263794,"Data Engineer","180000.0","Dataflix","sql"
263794,"Data Engineer","180000.0","Dataflix","python"
263794,"Data Engineer","180000.0","Dataflix","bash"
263794,"Data Engineer","180000.0","Dataflix","sql server"
263794,"Data Engineer","180000.0","Dataflix","oracle"
263794,"Data Engineer","180000.0","Dataflix","hadoop"
40656,"Sr Data Engineer","180000.0","Venturi","sql"
40656,"Sr Data Engineer","180000.0","Venturi","python"
40656,"Sr Data Engineer","180000.0","Venturi","aws"
40656,"Sr Data Engineer","180000.0","Venturi","gcp"
40656,"Sr Data Engineer","180000.0","Venturi","github"
81783,"Staff Data Engineer","180000.0","CyberCoders","sql"
81783,"Staff Data Engineer","180000.0","CyberCoders","python"
81783,"Staff Data Engineer","180000.0","CyberCoders","scala"
81783,"Staff Data Engineer","180000.0","CyberCoders","go"
81783,"Staff Data Engineer","180000.0","CyberCoders","javascript"
81783,"Staff Data Engineer","180000.0","CyberCoders","typescript"
81783,"Staff Data Engineer","180000.0","CyberCoders","azure"
81783,"Staff Data Engineer","180000.0","CyberCoders","databricks"
81783,"Staff Data Engineer","180000.0","CyberCoders","aws"
81783,"Staff Data Engineer","180000.0","CyberCoders","snowflake"
81783,"Staff Data Engineer","180000.0","CyberCoders","gcp"
81783,"Staff Data Engineer","180000.0","CyberCoders","spark"
81783,"Staff Data Engineer","180000.0","CyberCoders","pandas"
81783,"Staff Data Engineer","180000.0","CyberCoders","airflow"
81783,"Staff Data Engineer","180000.0","CyberCoders","kafka"
81783,"Staff Data Engineer","180000.0","CyberCoders","react"
81783,"Staff Data Engineer","180000.0","CyberCoders","graphql"
81783,"Staff Data Engineer","180000.0","CyberCoders","terraform"
81783,"Staff Data Engineer","180000.0","CyberCoders","kubernetes"
81783,"Staff Data Engineer","180000.0","CyberCoders","docker"
432758,"Principal Data Engineer, AdSmart (Remote)","180000.0","NBCUniversal","sql"
432758,"Principal Data Engineer, AdSmart (Remote)","180000.0","NBCUniversal","nosql"
432758,"Principal Data Engineer, AdSmart (Remote)","180000.0","NBCUniversal","scala"
432758,"Principal Data Engineer, AdSmart (Remote)","180000.0","NBCUniversal","java"
432758,"Principal Data Engineer, AdSmart (Remote)","180000.0","NBCUniversal","spark"
432758,"Principal Data Engineer, AdSmart (Remote)","180000.0","NBCUniversal","kafka"
432758,"Principal Data Engineer, AdSmart (Remote)","180000.0","NBCUniversal","kubernetes"
432758,"Principal Data Engineer, AdSmart (Remote)","180000.0","NBCUniversal","docker"
20300,"Principal Data Engineer (REMOTE)","179500.0","Stryker","sql"
20300,"Principal Data Engineer (REMOTE)","179500.0","Stryker","nosql"
20300,"Principal Data Engineer (REMOTE)","179500.0","Stryker","go"
20300,"Principal Data Engineer (REMOTE)","179500.0","Stryker","mongodb"
20300,"Principal Data Engineer (REMOTE)","179500.0","Stryker","mysql"
20300,"Principal Data Engineer (REMOTE)","179500.0","Stryker","postgresql"
20300,"Principal Data Engineer (REMOTE)","179500.0","Stryker","mongodb"
20300,"Principal Data Engineer (REMOTE)","179500.0","Stryker","azure"
20300,"Principal Data Engineer (REMOTE)","179500.0","Stryker","spark"
20300,"Principal Data Engineer (REMOTE)","179500.0","Stryker","airflow"
20300,"Principal Data Engineer (REMOTE)","179500.0","Stryker","hadoop"
20300,"Principal Data Engineer (REMOTE)","179500.0","Stryker","kafka"
20300,"Principal Data Engineer (REMOTE)","179500.0","Stryker","flow"
20300,"Principal Data Engineer (REMOTE)","179500.0","Stryker","jira"
289748,"Hands-On Head of Data Engineering (Energy)","177500.0","Motion Recruitment","python"
289748,"Hands-On Head of Data Engineering (Energy)","177500.0","Motion Recruitment","scala"
289748,"Hands-On Head of Data Engineering (Energy)","177500.0","Motion Recruitment","azure"
289748,"Hands-On Head of Data Engineering (Energy)","177500.0","Motion Recruitment","aws"
289748,"Hands-On Head of Data Engineering (Energy)","177500.0","Motion Recruitment","airflow"
96785,"Backend Staff Data Engineer (Remote)","177500.0","Achieve","sql"
96785,"Backend Staff Data Engineer (Remote)","177500.0","Achieve","nosql"
96785,"Backend Staff Data Engineer (Remote)","177500.0","Achieve","azure"
96785,"Backend Staff Data Engineer (Remote)","177500.0","Achieve","aws"
96785,"Backend Staff Data Engineer (Remote)","177500.0","Achieve","kafka"
50678,"Data Engineer","175000.0","Stealth Startup","python"
50678,"Data Engineer","175000.0","Stealth Startup","redshift"
50678,"Data Engineer","175000.0","Stealth Startup","spark"
50678,"Data Engineer","175000.0","Stealth Startup","airflow"
146078,"FULLY REMOTE Data Engineer","175000.0","CyberCoders","python"
146078,"FULLY REMOTE Data Engineer","175000.0","CyberCoders","databricks"
146078,"FULLY REMOTE Data Engineer","175000.0","CyberCoders","aws"
146078,"FULLY REMOTE Data Engineer","175000.0","CyberCoders","gcp"
146078,"FULLY REMOTE Data Engineer","175000.0","CyberCoders","terraform"
146078,"FULLY REMOTE Data Engineer","175000.0","CyberCoders","kubernetes"
140098,"Lead Python Engineer Data Engineer Python Developer","175000.0","Robert Half","sql"
140098,"Lead Python Engineer Data Engineer Python Developer","175000.0","Robert Half","python"
140098,"Lead Python Engineer Data Engineer Python Developer","175000.0","Robert Half","go"
140098,"Lead Python Engineer Data Engineer Python Developer","175000.0","Robert Half","aws"
140098,"Lead Python Engineer Data Engineer Python Developer","175000.0","Robert Half","snowflake"
140098,"Lead Python Engineer Data Engineer Python Developer","175000.0","Robert Half","aurora"
140098,"Lead Python Engineer Data Engineer Python Developer","175000.0","Robert Half","kubernetes"
140098,"Lead Python Engineer Data Engineer Python Developer","175000.0","Robert Half","docker"
361605,"Data Engineer","175000.0","Lumin Digital","sql"
361605,"Data Engineer","175000.0","Lumin Digital","python"
361605,"Data Engineer","175000.0","Lumin Digital","java"
361605,"Data Engineer","175000.0","Lumin Digital","redis"
361605,"Data Engineer","175000.0","Lumin Digital","mysql"
361605,"Data Engineer","175000.0","Lumin Digital","postgresql"
361605,"Data Engineer","175000.0","Lumin Digital","dynamodb"
361605,"Data Engineer","175000.0","Lumin Digital","azure"
361605,"Data Engineer","175000.0","Lumin Digital","aws"
361605,"Data Engineer","175000.0","Lumin Digital","redshift"
361605,"Data Engineer","175000.0","Lumin Digital","aurora"
361605,"Data Engineer","175000.0","Lumin Digital","spark"
361605,"Data Engineer","175000.0","Lumin Digital","pandas"
361605,"Data Engineer","175000.0","Lumin Digital","pyspark"
361605,"Data Engineer","175000.0","Lumin Digital","hadoop"
361605,"Data Engineer","175000.0","Lumin Digital","kafka"
361605,"Data Engineer","175000.0","Lumin Digital","linux"
361605,"Data Engineer","175000.0","Lumin Digital","git"
361605,"Data Engineer","175000.0","Lumin Digital","terraform"
361605,"Data Engineer","175000.0","Lumin Digital","kubernetes"
361605,"Data Engineer","175000.0","Lumin Digital","docker"
177215,"Data Engineer","175000.0","gWorks","sql"
177215,"Data Engineer","175000.0","gWorks","t-sql"
177215,"Data Engineer","175000.0","gWorks","postgresql"
177215,"Data Engineer","175000.0","gWorks","sql server"
177215,"Data Engineer","175000.0","gWorks","azure"
177215,"Data Engineer","175000.0","gWorks","aws"
177215,"Data Engineer","175000.0","gWorks","aurora"
459428,"Data Engineer","175000.0","Omniware LLC","sql"
459428,"Data Engineer","175000.0","Omniware LLC","python"
459428,"Data Engineer","175000.0","Omniware LLC","java"
459428,"Data Engineer","175000.0","Omniware LLC","azure"
459428,"Data Engineer","175000.0","Omniware LLC","databricks"
459428,"Data Engineer","175000.0","Omniware LLC","aws"
459428,"Data Engineer","175000.0","Omniware LLC","gcp"
459428,"Data Engineer","175000.0","Omniware LLC","spark"
459428,"Data Engineer","175000.0","Omniware LLC","airflow"
459428,"Data Engineer","175000.0","Omniware LLC","power bi"
459428,"Data Engineer","175000.0","Omniware LLC","splunk"
459428,"Data Engineer","175000.0","Omniware LLC","git"
459428,"Data Engineer","175000.0","Omniware LLC","terraform"
459428,"Data Engineer","175000.0","Omniware LLC","kubernetes"
227502,"Lead Data Engineer","175000.0","Signify Technology","sql"
227502,"Lead Data Engineer","175000.0","Signify Technology","python"
227502,"Lead Data Engineer","175000.0","Signify Technology","databricks"
227502,"Lead Data Engineer","175000.0","Signify Technology","spark"
255135,"Lead Data Engineer","175000.0","Intelletec","python"
255135,"Lead Data Engineer","175000.0","Intelletec","aws"
255135,"Lead Data Engineer","175000.0","Intelletec","spark"
255135,"Lead Data Engineer","175000.0","Intelletec","airflow"
255135,"Lead Data Engineer","175000.0","Intelletec","kafka"
255135,"Lead Data Engineer","175000.0","Intelletec","kubernetes"
167378,"Data Engineer","175000.0","Arkestro","sql"
7208,"Lead Data Engineer","175000.0","Storm3","python"
7208,"Lead Data Engineer","175000.0","Storm3","javascript"
7208,"Lead Data Engineer","175000.0","Storm3","ruby"
7208,"Lead Data Engineer","175000.0","Storm3","databricks"
7208,"Lead Data Engineer","175000.0","Storm3","aws"
7208,"Lead Data Engineer","175000.0","Storm3","spark"
7208,"Lead Data Engineer","175000.0","Storm3","ruby"
7208,"Lead Data Engineer","175000.0","Storm3","node.js"
195404,"Lead Data Engineer","175000.0","Storm3","scala"
195404,"Lead Data Engineer","175000.0","Storm3","spark"
230261,"Data Engineer","175000.0","Quest Groups LLC","sql"
230261,"Data Engineer","175000.0","Quest Groups LLC","python"
230261,"Data Engineer","175000.0","Quest Groups LLC","databricks"
230261,"Data Engineer","175000.0","Quest Groups LLC","aws"
230261,"Data Engineer","175000.0","Quest Groups LLC","spark"
230261,"Data Engineer","175000.0","Quest Groups LLC","airflow"
230261,"Data Engineer","175000.0","Quest Groups LLC","scikit-learn"
230261,"Data Engineer","175000.0","Quest Groups LLC","tableau"
230261,"Data Engineer","175000.0","Quest Groups LLC","power bi"
239696,"Lead Data Engineer","175000.0","Intelletec","sql"
239696,"Lead Data Engineer","175000.0","Intelletec","python"
239696,"Lead Data Engineer","175000.0","Intelletec","sql server"
239696,"Lead Data Engineer","175000.0","Intelletec","spark"
239696,"Lead Data Engineer","175000.0","Intelletec","hadoop"
239696,"Lead Data Engineer","175000.0","Intelletec","kafka"
1237068,"Staff Data Engineer","175000.0","Harnham","sql"
1237068,"Staff Data Engineer","175000.0","Harnham","python"
1237068,"Staff Data Engineer","175000.0","Harnham","azure"
1237068,"Staff Data Engineer","175000.0","Harnham","aws"
1237068,"Staff Data Engineer","175000.0","Harnham","gcp"
1237068,"Staff Data Engineer","175000.0","Harnham","spark"
1237068,"Staff Data Engineer","175000.0","Harnham","airflow"
1237068,"Staff Data Engineer","175000.0","Harnham","hadoop"
103019,"Sr. Data Engineer","173775.0","Medical Solutions","sql"
103019,"Sr. Data Engineer","173775.0","Medical Solutions","python"
103019,"Sr. Data Engineer","173775.0","Medical Solutions","r"
103019,"Sr. Data Engineer","173775.0","Medical Solutions","azure"
103019,"Sr. Data Engineer","173775.0","Medical Solutions","excel"
103019,"Sr. Data Engineer","173775.0","Medical Solutions","power bi"
103019,"Sr. Data Engineer","173775.0","Medical Solutions","ssis"
103019,"Sr. Data Engineer","173775.0","Medical Solutions","ssrs"
